command,pointer,valid,type,channel,head_hex,triple_referenced,triple_sound_indices,direct_source_reference
624,0xFFFFFF,False,,,,False,,
625,0xFFFFFF,False,,,,False,,
626,0xFFFFFF,False,,,,False,,
627,0xFFFFFF,False,,,,False,,
628,0xFFFFFF,False,,,,False,,
629,0xFFFFFF,False,,,,False,,
630,0xFFFFFF,False,,,,False,,
631,0xFFFFFF,False,,,,False,,
632,0xFFFFFF,False,,,,False,,
633,0xFFFFFF,False,,,,False,,
634,0xFFFFFF,False,,,,False,,
635,0xFFFFFF,False,,,,False,,
636,0xFFFFFF,False,,,,False,,
637,0xFFFFFF,False,,,,False,,
638,0xFFFFFF,False,,,,False,,
639,0xFFFFFF,False,,,,False,,
640,0xFFFFFF,False,,,,True,060,
641,0xFFFFFF,False,,,,False,,
642,0xFFFFFF,False,,,,False,,
643,0xFFFFFF,False,,,,False,,
644,0x00B1AA,True,1,1,01010000,True,061,
645,0x00B1C4,True,1,2,01020000,False,,
646,0x00B1DE,True,1,3,01030000,False,,
647,0x00B1F8,True,1,4,01040000,False,,
648,0x00B212,True,1,1,01010000,True,062,
649,0x00B224,True,1,2,01020000,False,,
650,0x00B236,True,1,3,01030000,False,,
651,0x00B248,True,1,4,01040000,False,,
652,0x00B25A,True,1,1,01010000,True,063,
653,0x00B26C,True,1,2,01020000,False,,
654,0x00B27E,True,1,3,01030000,False,,
655,0x00B290,True,1,4,01040000,False,,
656,0xFFFFFF,False,,,,True,064,
657,0xFFFFFF,False,,,,False,,
658,0xFFFFFF,False,,,,False,,
659,0xFFFFFF,False,,,,False,,
660,0xFFFFFF,False,,,,False,,
661,0xFFFFFF,False,,,,False,,
662,0xFFFFFF,False,,,,False,,
663,0xFFFFFF,False,,,,False,,
664,0xFFFFFF,False,,,,False,,
665,0xFFFFFF,False,,,,False,,
666,0xFFFFFF,False,,,,False,,
667,0xFFFFFF,False,,,,False,,
668,0xFFFFFF,False,,,,False,,
669,0xFFFFFF,False,,,,False,,
670,0xFFFFFF,False,,,,False,,
671,0xFFFFFF,False,,,,False,,
672,0xFFFFFF,False,,,,False,,
673,0xFFFFFF,False,,,,False,,
674,0xFFFFFF,False,,,,False,,
675,0xFFFFFF,False,,,,False,,
676,0xFFFFFF,False,,,,False,,
677,0xFFFFFF,False,,,,False,,
678,0xFFFFFF,False,,,,False,,
679,0xFFFFFF,False,,,,False,,
680,0xFFFFFF,False,,,,False,,
681,0xFFFFFF,False,,,,False,,
682,0xFFFFFF,False,,,,False,,
683,0xFFFFFF,False,,,,False,,
684,0xFFFFFF,False,,,,False,,
685,0xFFFFFF,False,,,,False,,
686,0xFFFFFF,False,,,,False,,
687,0xFFFFFF,False,,,,False,,
688,0xFFFFFF,False,,,,False,,
689,0xFFFFFF,False,,,,False,,
690,0xFFFFFF,False,,,,False,,
691,0xFFFFFF,False,,,,False,,
692,0xFFFFFF,False,,,,False,,
693,0xFFFFFF,False,,,,False,,
694,0xFFFFFF,False,,,,False,,
695,0xFFFFFF,False,,,,False,,
696,0xFFFFFF,False,,,,False,,
697,0xFFFFFF,False,,,,False,,
698,0xFFFFFF,False,,,,False,,
699,0xFFFFFF,False,,,,False,,
700,0xFFFFFF,False,,,,False,,
701,0xFFFFFF,False,,,,False,,
702,0xFFFFFF,False,,,,False,,
703,0xFFFFFF,False,,,,False,,
704,0xFFFFFF,False,,,,False,,
705,0xFFFFFF,False,,,,False,,
706,0xFFFFFF,False,,,,False,,
707,0xFFFFFF,False,,,,False,,
708,0xFFFFFF,False,,,,False,,
709,0xFFFFFF,False,,,,False,,
710,0xFFFFFF,False,,,,False,,
711,0xFFFFFF,False,,,,False,,
712,0xFFFFFF,False,,,,False,,
713,0xFFFFFF,False,,,,False,,
714,0xFFFFFF,False,,,,False,,
715,0xFFFFFF,False,,,,False,,
716,0xFFFFFF,False,,,,False,,
717,0xFFFFFF,False,,,,False,,
718,0xFFFFFF,False,,,,False,,
719,0xFFFFFF,False,,,,False,,
720,0xFFFFFF,False,,,,False,,
721,0xFFFFFF,False,,,,False,,
722,0xFFFFFF,False,,,,False,,
723,0xFFFFFF,False,,,,False,,
724,0xFFFFFF,False,,,,False,,
725,0xFFFFFF,False,,,,False,,
726,0xFFFFFF,False,,,,False,,
727,0xFFFFFF,False,,,,False,,
728,0xFFFFFF,False,,,,False,,
729,0xFFFFFF,False,,,,False,,
730,0xFFFFFF,False,,,,False,,
731,0xFFFFFF,False,,,,False,,
732,0xFFFFFF,False,,,,False,,
733,0xFFFFFF,False,,,,False,,
734,0xFFFFFF,False,,,,False,,
735,0xFFFFFF,False,,,,False,,
736,0xFFFFFF,False,,,,False,,
737,0xFFFFFF,False,,,,False,,
738,0xFFFFFF,False,,,,False,,
739,0xFFFFFF,False,,,,False,,
740,0xFFFFFF,False,,,,False,,
741,0xFFFFFF,False,,,,False,,
742,0xFFFFFF,False,,,,False,,
743,0xFFFFFF,False,,,,False,,
744,0xFFFFFF,False,,,,False,,
745,0xFFFFFF,False,,,,False,,
746,0xFFFFFF,False,,,,False,,
747,0xFFFFFF,False,,,,False,,
748,0xFFFFFF,False,,,,False,,
749,0xFFFFFF,False,,,,False,,
750,0xFFFFFF,False,,,,False,,
751,0xFFFFFF,False,,,,False,,
752,0xFFFFFF,False,,,,False,,
753,0xFFFFFF,False,,,,False,,
754,0xFFFFFF,False,,,,False,,
755,0xFFFFFF,False,,,,False,,
756,0xFFFFFF,False,,,,False,,
757,0xFFFFFF,False,,,,False,,
758,0xFFFFFF,False,,,,False,,
759,0xFFFFFF,False,,,,False,,
760,0xFFFFFF,False,,,,False,,
761,0xFFFFFF,False,,,,False,,
762,0xFFFFFF,False,,,,False,,
763,0xFFFFFF,False,,,,False,,
764,0xFFFFFF,False,,,,False,,
765,0xFFFFFF,False,,,,False,,
766,0xFFFFFF,False,,,,False,,
767,0xFFFFFF,False,,,,False,,
768,0x00B2A2,True,1,1,01010000,True,05A,
769,0x00B2B4,True,1,2,01020000,False,,
770,0x00B2C6,True,1,3,01030000,False,,
771,0x00B2D8,True,1,4,01040000,False,,
772,0x00B2EA,True,1,1,01010000,True,05B,
773,0x00B304,True,1,2,01020000,False,,
774,0x00B31E,True,1,3,01030000,False,,
775,0x00B338,True,1,4,01040000,False,,
776,0xFFFFFF,False,,,,False,,
777,0xFFFFFF,False,,,,False,,
778,0xFFFFFF,False,,,,False,,
779,0xFFFFFF,False,,,,False,,
780,0xFFFFFF,False,,,,False,,
781,0xFFFFFF,False,,,,False,,
782,0xFFFFFF,False,,,,False,,
783,0xFFFFFF,False,,,,False,,
784,0xFFFFFF,False,,,,False,,
785,0xFFFFFF,False,,,,False,,
786,0xFFFFFF,False,,,,False,,
787,0xFFFFFF,False,,,,False,,
788,0xFFFFFF,False,,,,False,,
789,0xFFFFFF,False,,,,True,0B0,
790,0xFFFFFF,False,,,,False,,
791,0xFFFFFF,False,,,,False,,
792,0xFFFFFF,False,,,,False,,
793,0xFFFFFF,False,,,,False,,
794,0xFFFFFF,False,,,,False,,
795,0xFFFFFF,False,,,,False,,
796,0xFFFFFF,False,,,,False,,
797,0xFFFFFF,False,,,,False,,
798,0xFFFFFF,False,,,,False,,
799,0xFFFFFF,False,,,,False,,
800,0xFFFFFF,False,,,,False,,
801,0xFFFFFF,False,,,,False,,
802,0xFFFFFF,False,,,,False,,
803,0xFFFFFF,False,,,,False,,
804,0xFFFFFF,False,,,,False,,
805,0xFFFFFF,False,,,,False,,
806,0xFFFFFF,False,,,,False,,
807,0xFFFFFF,False,,,,False,,
808,0xFFFFFF,False,,,,False,,
809,0xFFFFFF,False,,,,False,,
810,0xFFFFFF,False,,,,False,,
811,0xFFFFFF,False,,,,False,,
812,0xFFFFFF,False,,,,False,,
813,0xFFFFFF,False,,,,False,,
814,0xFFFFFF,False,,,,False,,
815,0xFFFFFF,False,,,,False,,
816,0xFFFFFF,False,,,,False,,
817,0xFFFFFF,False,,,,False,,
818,0xFFFFFF,False,,,,False,,
819,0xFFFFFF,False,,,,False,,
820,0xFFFFFF,False,,,,False,,
821,0xFFFFFF,False,,,,False,,
822,0xFFFFFF,False,,,,False,,
823,0xFFFFFF,False,,,,False,,
824,0xFFFFFF,False,,,,False,,
825,0xFFFFFF,False,,,,False,,
826,0xFFFFFF,False,,,,False,,
827,0xFFFFFF,False,,,,False,,
828,0xFFFFFF,False,,,,False,,
829,0xFFFFFF,False,,,,False,,
830,0xFFFFFF,False,,,,False,,
831,0xFFFFFF,False,,,,False,,
832,0xFFFFFF,False,,,,False,,
833,0xFFFFFF,False,,,,False,,
834,0xFFFFFF,False,,,,False,,
835,0xFFFFFF,False,,,,False,,
836,0xFFFFFF,False,,,,False,,
837,0xFFFFFF,False,,,,False,,
838,0xFFFFFF,False,,,,False,,
839,0xFFFFFF,False,,,,False,,
840,0xFFFFFF,False,,,,False,,
841,0xFFFFFF,False,,,,False,,
842,0xFFFFFF,False,,,,False,,
843,0xFFFFFF,False,,,,False,,
844,0xFFFFFF,False,,,,False,,
845,0xFFFFFF,False,,,,False,,
846,0xFFFFFF,False,,,,False,,
847,0xFFFFFF,False,,,,False,,
848,0xFFFFFF,False,,,,False,,
849,0xFFFFFF,False,,,,False,,
850,0xFFFFFF,False,,,,False,,
851,0xFFFFFF,False,,,,False,,
852,0xFFFFFF,False,,,,False,,
853,0xFFFFFF,False,,,,False,,
854,0xFFFFFF,False,,,,False,,
855,0xFFFFFF,False,,,,False,,
856,0xFFFFFF,False,,,,False,,
857,0xFFFFFF,False,,,,False,,
858,0xFFFFFF,False,,,,False,,
859,0xFFFFFF,False,,,,False,,
860,0xFFFFFF,False,,,,False,,
861,0xFFFFFF,False,,,,False,,
862,0xFFFFFF,False,,,,False,,
863,0xFFFFFF,False,,,,False,,
864,0xFFFFFF,False,,,,False,,
865,0xFFFFFF,False,,,,False,,
866,0xFFFFFF,False,,,,False,,
867,0xFFFFFF,False,,,,False,,
868,0xFFFFFF,False,,,,False,,
869,0xFFFFFF,False,,,,False,,
870,0xFFFFFF,False,,,,False,,
871,0xFFFFFF,False,,,,False,,
872,0xFFFFFF,False,,,,False,,
873,0xFFFFFF,False,,,,False,,
874,0xFFFFFF,False,,,,False,,
875,0xFFFFFF,False,,,,False,,
876,0xFFFFFF,False,,,,False,,
877,0xFFFFFF,False,,,,False,,
878,0xFFFFFF,False,,,,False,,
879,0xFFFFFF,False,,,,False,,
880,0xFFFFFF,False,,,,False,,
881,0xFFFFFF,False,,,,False,,
882,0xFFFFFF,False,,,,False,,
883,0xFFFFFF,False,,,,False,,
884,0xFFFFFF,False,,,,False,,
885,0xFFFFFF,False,,,,False,,
886,0xFFFFFF,False,,,,False,,
887,0xFFFFFF,False,,,,False,,
888,0xFFFFFF,False,,,,False,,
889,0xFFFFFF,False,,,,False,,
890,0xFFFFFF,False,,,,False,,
891,0xFFFFFF,False,,,,False,,
892,0xFFFFFF,False,,,,False,,
893,0xFFFFFF,False,,,,False,,
894,0xFFFFFF,False,,,,False,,
895,0xFFFFFF,False,,,,False,,
896,0xFFFFFF,False,,,,False,,
897,0xFFFFFF,False,,,,False,,
898,0xFFFFFF,False,,,,False,,
899,0xFFFFFF,False,,,,False,,
900,0x00B352,True,1,1,01010000,True,066,
901,0x00B364,True,1,2,01020000,False,,
902,0x00B376,True,1,3,01030000,False,,
903,0x00B388,True,1,4,01040000,False,,
904,0x00B39A,True,1,1,01010000,True,042 067,
905,0x00B3B4,True,1,2,01020000,False,,
906,0x00B3CE,True,1,3,01030000,False,,
907,0x00B3E8,True,1,4,01040000,False,,
908,0x00B39A,True,1,1,01010000,True,068,
909,0x00B3B4,True,1,2,01020000,False,,
910,0x00B3CE,True,1,3,01030000,False,,
911,0x00B3E8,True,1,4,01040000,False,,
912,0x00B402,True,1,1,01010000,True,069,
913,0x00B414,True,1,2,01020000,False,,
914,0x00B426,True,1,3,01030000,False,,
915,0x00B438,True,1,4,01040000,False,,
916,0x00B44A,True,1,1,01010000,True,06A,
917,0x00B45C,True,1,2,01020000,False,,
918,0x00B46E,True,1,3,01030000,False,,
919,0x00B480,True,1,4,01040000,False,,
920,0x00B492,True,1,1,01010000,True,06B,
921,0x00B4A4,True,1,2,01020000,False,,
922,0x00B4B6,True,1,3,01030000,False,,
923,0x00B4C8,True,1,4,01040000,False,,
924,0xFFFFFF,False,,,,False,,
925,0xFFFFFF,False,,,,False,,
926,0xFFFFFF,False,,,,False,,
927,0xFFFFFF,False,,,,False,,
928,0xFFFFFF,False,,,,False,,
929,0xFFFFFF,False,,,,False,,
930,0xFFFFFF,False,,,,False,,
931,0xFFFFFF,False,,,,False,,
932,0x00B4DA,True,1,1,01010000,True,06E,
933,0x00B4EC,True,1,2,01020000,False,,
934,0x00B4FE,True,1,3,01030000,False,,
935,0x00B510,True,1,4,01040000,False,,
936,0x00B522,True,1,1,01010000,True,06F,
937,0x00B534,True,1,2,01020000,False,,
938,0x00B546,True,1,3,01030000,False,,
939,0x00B558,True,1,4,01040000,False,,
940,0xFFFFFF,False,,,,False,,
941,0xFFFFFF,False,,,,False,,
942,0xFFFFFF,False,,,,False,,
943,0xFFFFFF,False,,,,False,,
944,0xFFFFFF,False,,,,False,,
945,0xFFFFFF,False,,,,False,,
946,0xFFFFFF,False,,,,False,,
947,0xFFFFFF,False,,,,False,,
948,0xFFFFFF,False,,,,False,,
949,0xFFFFFF,False,,,,False,,
950,0xFFFFFF,False,,,,False,,
951,0xFFFFFF,False,,,,False,,
952,0xFFFFFF,False,,,,False,,
953,0xFFFFFF,False,,,,False,,
954,0xFFFFFF,False,,,,False,,
955,0xFFFFFF,False,,,,False,,
956,0xFFFFFF,False,,,,False,,
957,0xFFFFFF,False,,,,False,,
958,0xFFFFFF,False,,,,False,,
959,0xFFFFFF,False,,,,False,,
960,0xFFFFFF,False,,,,False,,
961,0xFFFFFF,False,,,,False,,
962,0xFFFFFF,False,,,,False,,
963,0xFFFFFF,False,,,,False,,
964,0xFFFFFF,False,,,,False,,
965,0xFFFFFF,False,,,,False,,
966,0xFFFFFF,False,,,,False,,
967,0xFFFFFF,False,,,,False,,
968,0xFFFFFF,False,,,,False,,
969,0xFFFFFF,False,,,,False,,
970,0xFFFFFF,False,,,,False,,
971,0xFFFFFF,False,,,,False,,
972,0xFFFFFF,False,,,,False,,
973,0xFFFFFF,False,,,,False,,
974,0xFFFFFF,False,,,,False,,
975,0xFFFFFF,False,,,,False,,
976,0xFFFFFF,False,,,,False,,
977,0xFFFFFF,False,,,,False,,
978,0xFFFFFF,False,,,,False,,
979,0xFFFFFF,False,,,,False,,
980,0x00B56A,True,1,2,01020000,False,,
981,0x00B57C,True,1,2,01020000,False,,
982,0x00B58E,True,1,2,01020000,False,,
983,0x00B5A0,True,1,2,01020000,False,,
984,0x00B5B2,True,1,2,01020000,False,,
985,0x00B5C4,True,1,2,01020000,False,,
986,0x00B5D6,True,1,2,01020000,False,,
987,0x00B5E8,True,1,2,01020000,False,,
988,0x00B5E8,True,1,2,01020000,False,,
989,0x00B5E8,True,1,2,01020000,False,,
990,0x00B5FA,True,1,0,01000000,False,,
991,0x00B60F,True,1,0,01000000,False,,
992,0xFFFFFF,False,,,,False,,
993,0x00B624,True,1,0,01000000,False,,
994,0x00B629,True,1,1,01010000,False,,stop channel 1
995,0x00B62E,True,1,2,01020000,False,,stop channel 2
996,0x00B633,True,1,3,01030000,False,,stop channel 3
997,0x00B638,True,1,4,01040000,False,,stop channel 4
998,0x00B63D,True,1,5,01050000,False,,
999,0x00B642,True,1,0,01000000,False,,
1000,0x009204,True,1,0,01000000,False,,
1001,0x00B64B,True,1,1,01010000,False,,
1002,0x00B654,True,1,2,01020000,False,,
1003,0x00B65D,True,1,3,01030000,False,,
1004,0x00B666,True,1,4,01040000,False,,
1005,0x00B66F,True,1,0,01000000,False,,
1006,0x00B6BA,True,1,0,01000000,False,,
1007,0xFFFFFF,False,,,,False,,
1008,0xFFFFFF,False,,,,False,,
1009,0xFFFFFF,False,,,,False,,
1010,0xFFFFFF,False,,,,False,,
1011,0xFFFFFF,False,,,,False,,
1012,0xFFFFFF,False,,,,False,,
1013,0xFFFFFF,False,,,,False,,
1014,0xFFFFFF,False,,,,False,,
1015,0xFFFFFF,False,,,,False,,
1016,0xFFFFFF,False,,,,False,,
1017,0xFFFFFF,False,,,,False,,
1018,0xFFFFFF,False,,,,False,,
1019,0xFFFFFF,False,,,,False,,
1020,0xFFFFFF,False,,,,False,,
1021,0xFFFFFF,False,,,,False,,
1022,0xFFFFFF,False,,,,False,,
1023,0xFFFFFF,False,,,,False,,
1024,0xFFFFFF,False,,,,False,,
1025,0xFFFFFF,False,,,,False,,
1026,0xFFFFFF,False,,,,False,,
1027,0xFFFFFF,False,,,,False,,
1028,0xFFFFFF,False,,,,False,,
1029,0xFFFFFF,False,,,,False,,
1030,0xFFFFFF,False,,,,False,,
1031,0xFFFFFF,False,,,,False,,
1032,0xFFFFFF,False,,,,False,,
1033,0xFFFFFF,False,,,,False,,
1034,0xFFFFFF,False,,,,False,,
1035,0xFFFFFF,False,,,,False,,
1036,0xFFFFFF,False,,,,False,,
1037,0xFFFFFF,False,,,,False,,
1038,0xFFFFFF,False,,,,False,,
1039,0xFFFFFF,False,,,,False,,
1040,0xFFFFFF,False,,,,False,,
1041,0xFFFFFF,False,,,,False,,
1042,0xFFFFFF,False,,,,False,,
1043,0xFFFFFF,False,,,,False,,
1044,0x00B6DC,True,1,1,01010000,False,,
1045,0x00B6EE,True,1,2,01020000,True,085,
1046,0x00B700,True,1,3,01030000,False,,
1047,0x00B712,True,1,4,01040000,False,,
1048,0xFFFFFF,False,,,,True,086,
1049,0xFFFFFF,False,,,,False,,
1050,0xFFFFFF,False,,,,False,,
1051,0xFFFFFF,False,,,,True,087,
1052,0xFFFFFF,False,,,,False,,
1053,0xFFFFFF,False,,,,False,,
1054,0xFFFFFF,False,,,,True,088,
1055,0xFFFFFF,False,,,,False,,
1056,0x00B6DC,True,1,1,01010000,False,,
1057,0x00B6EE,True,1,2,01020000,True,089,
1058,0x00B700,True,1,3,01030000,False,,
1059,0x00B712,True,1,4,01040000,False,,
1060,0x00B724,True,1,1,01010000,True,08A,
1061,0x00B736,True,1,2,01020000,False,,
1062,0x00B748,True,1,3,01030000,False,,
1063,0x00B75A,True,1,4,01040000,True,08B,
1064,0xFFFFFF,False,,,,False,,
1065,0xFFFFFF,False,,,,False,,
1066,0xFFFFFF,False,,,,True,08C,
1067,0xFFFFFF,False,,,,False,,
1068,0xFFFFFF,False,,,,False,,
1069,0xFFFFFF,False,,,,True,08D,
1070,0xFFFFFF,False,,,,False,,
1071,0xFFFFFF,False,,,,False,,
1072,0xFFFFFF,False,,,,True,08E,
1073,0xFFFFFF,False,,,,False,,
1074,0xFFFFFF,False,,,,False,,
1075,0xFFFFFF,False,,,,True,08F 090,
1076,0xFFFFFF,False,,,,False,,
1077,0xFFFFFF,False,,,,False,,
1078,0xFFFFFF,False,,,,True,091,
1079,0xFFFFFF,False,,,,False,,
1080,0x00B76C,True,1,1,01010000,False,,
1081,0x00B77E,True,1,2,01020000,True,092,
1082,0x00B790,True,1,3,01030000,False,,
1083,0x00B7A2,True,1,4,01040000,False,,
1084,0x00B76C,True,1,1,01010000,True,093,
1085,0x00B77E,True,1,2,01020000,False,,
1086,0x00B790,True,1,3,01030000,False,,
1087,0x00B7A2,True,1,4,01040000,True,094,
1088,0xFFFFFF,False,,,,False,,
1089,0xFFFFFF,False,,,,False,,
1090,0xFFFFFF,False,,,,False,,
1091,0xFFFFFF,False,,,,False,,
1092,0xFFFFFF,False,,,,False,,
1093,0xFFFFFF,False,,,,False,,
1094,0xFFFFFF,False,,,,False,,
1095,0xFFFFFF,False,,,,False,,
1096,0x00B76C,True,1,1,01010000,False,,
1097,0x00B77E,True,1,2,01020000,False,,
1098,0x00B790,True,1,3,01030000,False,,
1099,0x00B7A2,True,1,4,01040000,False,,
1100,0xFFFFFF,False,,,,False,,
1101,0xFFFFFF,False,,,,False,,
1102,0xFFFFFF,False,,,,False,,
1103,0xFFFFFF,False,,,,False,,
1104,0x00B76C,True,1,1,01010000,False,,
1105,0x00B77E,True,1,2,01020000,False,,
1106,0x00B790,True,1,3,01030000,False,,
1107,0x00B7A2,True,1,4,01040000,False,,
1108,0x00B76C,True,1,1,01010000,False,,
1109,0x00B77E,True,1,2,01020000,False,,
1110,0x00B790,True,1,3,01030000,False,,
1111,0x00B7A2,True,1,4,01040000,False,,
1112,0xFFFFFF,False,,,,False,,
1113,0xFFFFFF,False,,,,False,,
1114,0xFFFFFF,False,,,,False,,
1115,0xFFFFFF,False,,,,False,,
1116,0x00B7B4,True,1,1,01010000,True,071,
1117,0x00B7D2,True,1,2,01020000,False,,
1118,0x00B7F0,True,1,3,01030000,False,,
1119,0x00B80E,True,1,4,01040000,False,,
1120,0x00B82C,True,1,1,01010000,True,072,
1121,0x00B84A,True,1,2,01020000,False,,
1122,0x00B868,True,1,3,01030000,False,,
1123,0x00B886,True,1,4,01040000,False,,
1124,0x00B8A4,True,1,1,01010000,True,073,
1125,0x00B8C2,True,1,2,01020000,False,,
1126,0x00B8E0,True,1,3,01030000,False,,
1127,0x00B8FE,True,1,4,01040000,False,,
1128,0x00B8A4,True,1,1,01010000,True,074,
1129,0x00B8C2,True,1,2,01020000,False,,
1130,0x00B8E0,True,1,3,01030000,False,,
1131,0x00B8FE,True,1,4,01040000,False,,
1132,0xFFFFFF,False,,,,True,075,
1133,0xFFFFFF,False,,,,False,,
1134,0xFFFFFF,False,,,,False,,
1135,0xFFFFFF,False,,,,False,,
1136,0xFFFFFF,False,,,,False,,
1137,0xFFFFFF,False,,,,False,,
1138,0xFFFFFF,False,,,,False,,
1139,0xFFFFFF,False,,,,False,,
1140,0xFFFFFF,False,,,,False,,
1141,0xFFFFFF,False,,,,False,,
1142,0xFFFFFF,False,,,,False,,
1143,0xFFFFFF,False,,,,False,,
1144,0xFFFFFF,False,,,,False,,
1145,0xFFFFFF,False,,,,False,,
1146,0xFFFFFF,False,,,,False,,
1147,0xFFFFFF,False,,,,False,,
1148,0x00B91C,True,1,1,01010000,True,079,
1149,0x00B92E,True,1,2,01020000,False,,
1150,0x00B940,True,1,3,01030000,False,,
1151,0x00B952,True,1,4,01040000,False,,
1152,0xFFFFFF,False,,,,False,,
1153,0xFFFFFF,False,,,,False,,
1154,0xFFFFFF,False,,,,False,,
1155,0xFFFFFF,False,,,,False,,
1156,0xFFFFFF,False,,,,False,,
1157,0xFFFFFF,False,,,,False,,
1158,0xFFFFFF,False,,,,False,,
1159,0xFFFFFF,False,,,,False,,
1160,0x00B964,True,1,1,01010000,True,07C,
1161,0x00B982,True,1,2,01020000,False,,
1162,0x00B9A0,True,1,3,01030000,False,,
1163,0x00B9BE,True,1,4,01040000,False,,
1164,0xFFFFFF,False,,,,False,,
1165,0xFFFFFF,False,,,,False,,
1166,0xFFFFFF,False,,,,False,,
1167,0xFFFFFF,False,,,,False,,
1168,0xFFFFFF,False,,,,False,,
1169,0xFFFFFF,False,,,,False,,
1170,0xFFFFFF,False,,,,False,,
1171,0xFFFFFF,False,,,,False,,
1172,0x00B9DC,True,1,1,01010000,False,,
1173,0x00B9FA,True,1,2,01020000,False,,
1174,0x00BA18,True,1,3,01030000,False,,
1175,0x00BA36,True,1,4,01040000,False,,
1176,0x00938C,True,1,1,01010001,False,,
1177,0x009391,True,1,2,01020001,False,,
1178,0x009396,True,1,3,01030001,False,,
1179,0x00939B,True,1,4,01040001,False,,
1180,0x00BA54,True,1,1,01010000,True,0CE,
1181,0x00BA72,True,1,2,01020000,False,,
1182,0x00BA90,True,1,3,01030000,False,,
1183,0x00BAAE,True,1,4,01040000,False,,
1184,0x00BACC,True,1,1,01010000,True,0CF,
1185,0x00BADE,True,1,2,01020000,False,,
1186,0x00BAF0,True,1,3,01030000,False,,
1187,0x00BB02,True,1,4,01040000,False,,
1188,0x00BB14,True,1,1,01010000,True,0D0,
1189,0x00BB32,True,1,2,01020000,False,,
1190,0x00BB50,True,1,3,01030000,False,,
1191,0x00BB6E,True,1,4,01040000,False,,
1192,0x00BB8C,True,1,1,01010000,True,0D1,
1193,0x00BBAA,True,1,2,01020000,False,,
1194,0x00BBC8,True,1,3,01030000,False,,
1195,0x00BBE6,True,1,4,01040000,False,,
1196,0x00BC04,True,1,1,01010000,True,082,
1197,0x00BC16,True,1,2,01020000,False,,
1198,0x00BC28,True,1,3,01030000,False,,
1199,0x00BC3A,True,1,4,01040000,False,,
1200,0x00BC04,True,1,1,01010000,False,,
1201,0x00BC16,True,1,2,01020000,False,,
1202,0x00BC28,True,1,3,01030000,False,,
1203,0x00BC3A,True,1,4,01040000,False,,
1204,0x00BC4C,True,1,1,01010000,False,,
1205,0x00BC5E,True,1,2,01020000,False,,
1206,0x00BC70,True,1,3,01030000,False,,
1207,0x00BC82,True,1,4,01040000,False,,
1208,0x00BC94,True,1,1,01010000,True,0D2,
1209,0x00BCD6,True,1,2,01020000,False,,
1210,0x00BD18,True,1,3,01030000,False,,
1211,0x00BD5A,True,1,4,01040000,False,,
1212,0x00BD9C,True,1,1,01010000,False,,
1213,0x00BDAE,True,1,2,01020000,False,,
1214,0x00BDC0,True,1,3,01030000,False,,
1215,0x00BDD2,True,1,4,01040000,False,,
1216,0x00BDE4,True,1,1,01010000,False,,
1217,0x00BE02,True,1,2,01020000,False,,
1218,0x00BE20,True,1,3,01030000,False,,
1219,0x00BE3E,True,1,4,01040000,False,,
1220,0x00BE5C,True,1,1,01010000,True,0AE,
1221,0x00BE7A,True,1,2,01020000,False,,
1222,0x00BE98,True,1,3,01030000,False,,
1223,0x00BEB6,True,1,4,01040000,False,,
1224,0x00BED4,True,1,1,01010000,True,0AF,
1225,0x00BEF2,True,1,2,01020000,False,,
1226,0x00BF10,True,1,3,01030000,False,,
1227,0x00BF2E,True,1,4,01040000,False,,
1228,0x00BF4C,True,1,1,01010000,True,099,
1229,0x00BF6A,True,1,2,01020000,False,,
1230,0x00BF88,True,1,3,01030000,False,,
1231,0x00BFA6,True,1,4,01040000,False,,
1232,0x00BFC4,True,1,1,01010000,True,09A,
1233,0x00BFE2,True,1,2,01020000,False,,
1234,0x00C000,True,1,3,01030000,False,,
1235,0x00C01E,True,1,4,01040000,False,,
1236,0x00C03C,True,1,1,01010000,True,041 0AB,
1237,0x00C05A,True,1,2,01020000,False,,
1238,0x00C078,True,1,3,01030000,False,,
1239,0x00C096,True,1,4,01040000,False,,
1240,0x00C0B4,True,1,1,01010000,True,09C,
1241,0x00C0D2,True,1,2,01020000,False,,
1242,0x00C0F0,True,1,3,01030000,False,,
1243,0x00C10E,True,1,4,01040000,False,,
1244,0x00C12C,True,1,1,01010000,True,09D,
1245,0x00C14A,True,1,2,01020000,False,,
1246,0x00C168,True,1,3,01030000,False,,
1247,0x00C186,True,1,4,01040000,False,,
1248,0x00C1A4,True,1,1,01010000,True,09E,
1249,0x00C1C2,True,1,2,01020000,False,,
1250,0x00C1E0,True,1,3,01030000,False,,
